image_path,text
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1274.png,冷竹关组片麻状花岗岩与五马箐组片岩接触关
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1275.png,五马箐组变沉积岩野外典型照片和正交偏光镜下岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1276.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1277.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1278.png,岩野外露头和显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1279.png,各种变质构造岩微观与宏观特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1280.png,水平层状的智利侵入体据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1281.png,剪切变形条件下部分熔融体系中熔体的分布与连通性
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1282.png,中黄铁矿扫描图据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1283.png,剖面露头特征与剖面位置图底图来自地图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1284.png,不同类型白云岩及组构激光定年靶点分布图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1285.png,组白云岩类型与特征图版
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1286.png,白云石化作用与压溶作用关系图版
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1287.png,白云石化作用与破裂作用和硅化作用关系图版
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1288.png,方柱石及其出溶物的和电子衍射图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1289.png,剖面花岗岩野外以及显
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1290.png,组泥灰岩同位素关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1291.png,剖面特瑞艾肯组烃源岩显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1292.png,恰克马克铁什剖面震旦系水泉组泥岩与露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1293.png,震旦系库尔卡克组样品显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1294.png,组显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1295.png,华系巧恩布拉克组碎屑
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1296.png,组白云岩类型及储集空间特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1297.png,玉尔吐斯组黑色岩系微观特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1298.png,玉尔吐斯组黑色岩系碳酸盐胶结物特征与能谱面扫描结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1299.png,玉尔吐斯组黑色岩系硫酸盐胶结物特征与能谱面扫描结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1300.png,华系中的辉绿岩典型野外露头照片及岩石薄片照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1301.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1302.png,尤尔美那克剖面火成碳酸岩典型野外露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1303.png,尤尔美那克剖面火成碳酸岩典型薄片照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1304.png,尤尔美那克剖面火成碳酸岩样品号扫描电镜照片和探针薄片扫描照
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1305.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1306.png,剖面奇格布拉克组岩石特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1307.png,剖面奇格布拉克组微生物白云岩显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1308.png,居延海钻获岩浆岩岩心及显微岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1309.png,锆石阴极发光图像红色圈为和联机测试点位
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1310.png,塔尔气中侏罗世花岗质岩石岩石学特征照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1311.png,中侏罗世花岗质岩石锆石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1312.png,组测试样品野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1313.png,表性碎屑锆石图像及年龄和球粒陨石标准化锆石稀土元素配分
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1314.png,二长花岗岩的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1315.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1316.png,碱长花岗岩手标本照片和正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1317.png,表性手标本和显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1318.png,石英斑岩和主要热液脉的手标本单偏光背散射及反射光照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1319.png,热液角砾岩手标本及镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1320.png,闪锌矿样品原位硫同位素测试点位及对应的
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1321.png,不同类型岩石独居石背散射
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1322.png,短柱状金刚石对顶砧和样品腔照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1323.png,区溢流玄武岩野外照片和镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1324.png,富磁铁矿和贫磁铁矿蛇纹岩的背散射图像对比据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1325.png,正交偏光下不同程度蛇纹石化橄榄岩据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1326.png,海洋核杂岩中蛇纹石化橄榄岩的背散射图像据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1327.png,异剥橄榄岩的岩相学特征据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1328.png,太平洋深海沉积物中的矿物学镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1329.png,和影像的比较
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1330.png,表性锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1331.png,音德尔杂岩镁铁质岩类宏观构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1332.png,音德尔杂岩长英质岩类宏观构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1333.png,音德尔杂岩两期构造变形宏观特征及构造置换
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1334.png,音德尔杂岩微观构造变形特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1335.png,音德尔杂岩变形未变形地质体野外接触关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1336.png,大什字紫苏碱长花岗岩锆石阴极发光图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1337.png,各类岩石矿石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1338.png,岩石矿石镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1339.png,铜陵杨冲里金矿石及其镜下照片特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1340.png,典型蚀变手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1341.png,无矿化石英脉阶段和石英碳酸盐脉阶段手标本及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1342.png,识别下的硫汞铜银矿
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1343.png,黄铁矿中辉砷钴矿的图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1344.png,中不同黄铁矿颗粒含量情况
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1345.png,呈面状表征表征的辉钼矿高分辨率图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1346.png,辉钼矿矿石手标本和反射光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1347.png,辉钼矿取样位置及面扫描图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1348.png,辉钼矿样品中呈带状表征表征的辉钼矿高分辨率图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1349.png,滁州闪长玢岩和管店石英闪长岩野外产状及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1350.png,表性
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1351.png,景星组砂岩型矿石矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1352.png,测年样品中闪锌矿手标本镜下特征以及元素面扫结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1353.png,辉绿岩野外和镜下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1354.png,大湖灵湖和金渠典型地质体野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1355.png,大湖金渠和灵湖金矿蚀变特征正交偏光下
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1356.png,大湖金渠和灵湖金矿矿化特征显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1357.png,露头的滑脱变形构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1358.png,端边缘构造带糜棱岩定年样品的正交偏光镜下显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1359.png,熔岩显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1360.png,组砂岩铸体薄片溶蚀特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1361.png,组储层碎屑成分薄片特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1362.png,组砂岩胶结物镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1363.png,组典型沉积构造岩心照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1364.png,麻粒岩捕虏体显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1365.png,表性锆石的图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1366.png,带实例据
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1367.png,脉据李继亮等
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1368.png,含熔体角砾岩的矿物冲击变质特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1369.png,白马侵入体样品在正交偏光及反射光下的显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1370.png,下白垩统组碳酸盐岩岩性特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1371.png,下白垩统组和组古生物特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1372.png,岩石样品野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1373.png,那晏湾剖面整体层序关系及滨海相碎屑沉积层中的波状层理
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1374.png,碎屑堆积层滨海相碎屑沉积层凝灰岩层及凝灰岩层
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1375.png,碎屑岩层
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1376.png,那晏湾剖面中的滨海相碎屑沉积层凝灰岩层凝灰岩层及那晏湾剖面中的涌流凝灰岩层
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1377.png,硇洲岛那晏湾剖面中部分岩相的单偏光下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1378.png,碎屑扫描电镜照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1379.png,花岗斑岩脉和白云母花岗斑岩脉特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1380.png,学样品采集点
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1381.png,笼箱盖黑云母花岗岩手标本及电气石显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1382.png,涠洲岛玄武岩显微镜照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1383.png,沉积岩及侵入岩的野外照片及镜下岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1384.png,表性样品的野外及显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1385.png,陨石背散射全景图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1386.png,陨石熔壳结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1387.png,陨石中不同类型族陨石角砾
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1388.png,陨石含金属颗粒角砾
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1389.png,陨石蚀变角砾
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1390.png,层状岩体不同岩性显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1391.png,丹巴水子乡辉石岩野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1392.png,组的岩石组合特征和显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1393.png,组凝灰岩的锆石阴极发光图像年龄单位
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1394.png,表性堆晶结构
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1395.png,美国加州的峡谷侵入体中变
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1396.png,岩浆变质杂岩野外产状
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1397.png,敦煌地块寒武纪早奥陶世中酸性侵入岩的岩石学及岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1398.png,表性锆石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1399.png,含矿热液石英脉的手标本镜下以及石英的阴极发光图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1400.png,普朗铜矿中热液蚀变及矿物组合特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1401.png,普朗铜矿钾硅酸盐化蚀变矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1402.png,普朗铜矿青磐岩化及绢英岩化蚀变矿物显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1403.png,断层活动相关的方解石脉体野外宏观构造特征及采样位置
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1404.png,裂谷与正断活动相关的方解石脉微观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1405.png,紫苏花岗岩和变质沉积岩的野外产状特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1406.png,斯里兰卡变质沉积岩基性麻粒岩与紫苏花岗岩的野外产状
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1407.png,紫苏花岗岩的岩相结构特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1408.png,坡一岩体矿化超镁铁质岩相正交偏光显微照片和背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1409.png,坡一矿化岩体中金属硫化物和氧化物反射光显微照片和背散射电子图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1410.png,单辉橄榄岩样品矿物自动化定量分析照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1411.png,矿石中原生硫化物和次生磁铁矿矿物自动化定量分析照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1412.png,野外地质现象
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1413.png,温泉样品薄片显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1414.png,不同类型磁铁矿的共生矿物组合及特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1415.png,碳酸盐岩地层中铁矿体照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1416.png,碳酸盐岩单偏光下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1417.png,表性矿石的矿化特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1418.png,中石墨与金属硫化物共生关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1419.png,瓦伟晶岩岩芯及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1420.png,表性锆石图像分析点位年龄及值
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1421.png,辉长辉绿岩脉群岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1422.png,花岗质岩石的正交偏光镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1423.png,岩野外与镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1424.png,钠云母黝帘石榴辉岩样品岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1425.png,钠云母黝帘石榴辉岩在体系下的视剖面图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1426.png,最上层锰矿体近矿围岩的显微特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1427.png,最上层锰矿体的矿石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1428.png,卡拉瓦拉二云母花岗岩野外及镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1429.png,肖尔布龙号脉野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1430.png,表性锆石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1431.png,的野外和手标本照片及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1432.png,新元古界岩性特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1433.png,深水陆棚相沉积特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1434.png,冰川相和浅水陆棚相沉积特性
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1435.png,三角洲沉积特性
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1436.png,潮坪相和碳酸盐岩台地相沉积特性
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1437.png,可可托海号伟晶岩脉磷灰石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1438.png,可可托海号号和号伟晶岩脉磷灰石图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1439.png,花岗质岩石照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1440.png,沙依肯布拉克片麻状花岗闪长岩野外和镜下特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1441.png,木卫一的地表影像图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1442.png,作用的观测结果
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1443.png,斑状角闪二长岩中的斑晶角闪石
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1444.png,石门杂岩体中各侵入体之间的侵入关系
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1445.png,石门杂岩体各岩体岩相学特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1446.png,埃达克质侵入岩野外特征和镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1447.png,不同类型矿体及手标本照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1448.png,表性月壤岩屑扫描电镜图
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1449.png,熔岩台地野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1450.png,岩柱状节理野外照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1451.png,岩正交偏光显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1452.png,松科二井样品岩心和显微结构照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1453.png,变质岩的单偏光下显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1454.png,缘当家寺岩体路线断裂脉体及节理特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1455.png,当家寺岩体上多种类型脉体特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1456.png,当家寺岩体节理发育特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1457.png,然巴片麻岩穹隆上构造层构造岩宏微观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1458.png,然巴片麻岩穹隆中构造层构造岩宏微观构造
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1459.png,然巴片麻岩穹隆下构造层构造岩宏微观构造特征
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1460.png,然巴穹隆各构造层含石墨构造岩暗色矿物单偏光镜下照片及扫描电镜背散射图像
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1461.png,然巴片麻岩穹隆中构造层十字石榴云母片岩样品中石榴子石显微结构元素丰度面图以及元素含量剖面
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1462.png,岩野外及显微照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1463.png,群碎屑岩组下岩性段典型露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1464.png,群碎屑岩组上岩性段典型露头照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1465.png,群碎屑岩组砂岩正交偏光显微镜下照片
D:\code\vit-gpt2\bigdata\geoimage_data\geo_1466.png,苦水泉金矿英云闪长岩细粒闪长岩和金矿体野外及镜下照片
